interaction_id,post_id,user_id,interaction_type,timestamp,reaction_type
I007895,P01067,U0339,like,2023-12-24 15:11:00,
I007896,P01422,U0384,like,2023-06-13 07:10:00,sad
I007897,P02260,U0333,comment,2023-06-30 10:00:00,
I007898,P01588,U0611,share,2023-05-26 11:00:00,
I007899,P02142,U0214,comment,2023-07-20 01:29:00,
I007900,P00610,U0574,share,15-09-2023 00:00,
I007901,P02369,U0591,save,2023-04-13 18:09:00,
I007902,P02290,U0749,report,2023-12-31 22:26:00,angry
I007903,P02071,U0593,like,2023-09-28 00:06:00,sad
I007904,P01395,U0788,share,2023-04-03 16:22:00,
I007905,P01277,U0752,comment,2023-04-11 01:20:00,
I007906,P00866,U0765,like,2023-08-06 03:16:00,sad
I007907,P00957,U0669,comment,2023-08-16 00:29:00,
I007908,P02035,U0267,like,2023-12-28 04:57:00,like
I007909,P01432,U0055,share,2023-04-04 20:39:00,
I007910,P00020,U0454,save,2023-10-19 19:14:00,
I007911,P01814,U0486,like,2023-10-15 16:54:00,like
I007912,P01076,U0521,share,2023-07-09 18:06:00,
I007913,P02448,U0026,share,2023-07-03 08:10:00,
I007914,P02278,U0776,like,2023-08-17 16:18:00,wow
I007915,P00430,U0787,share,2023-06-07 15:06:00,
I007916,P00026,U0697,report,2023-09-20 16:29:00,
I007917,P02361,U0778,report,2023-06-28 02:20:00,angry
I007918,P02499,U0603,like,2023-03-24 04:37:00,care
I007919,P00818,U0468,like,2023-11-20 18:02:00,sad
I007920,P02272,U0537,share,2023-05-25 21:00:00,
I007921,P01957,U0414,like,2023-12-20 07:14:00,
I007922,P02384,U0318,like,2023-08-30 20:38:00,wow
I007923,P00420,U0322,save,2023-12-02 18:11:00,
I007924,P01237,U0142,report,2023-08-28 12:31:00,
I007925,P01140,U0105,report,2023-08-10 10:15:00,
I007926,P01147,U0418,share,2023-07-12 14:35:00,
I007927,P01717,U0211,report,2023-12-17 14:06:00,
I007928,P01215,U0243,like,2023-07-23 02:41:00,like
I007929,P01659,U0531,share,2023-07-08 18:51:00,
I007930,P00567,U0319,report,2023-02-06 15:07:00,
I007931,P02139,U0506,comment,2023-06-04 15:35:00,
I007932,P01289,U0417,comment,2023-11-23 07:17:00,
I007933,P00710,U0333,like,2023-02-14 00:07:00,like
I007934,P00679,U0674,like,2023-10-13 16:12:00,
I007935,P01098,U0586,like,2023-12-08 02:17:00,like
I007936,P00348,U0092,like,2023-03-08 01:51:00,care
I007937,P01857,U0313,save,2023-08-28 08:44:00,
I007938,P00382,U0321,report,2023-12-18 15:36:00,angry
I007939,P00396,U0603,save,2023-05-21 04:12:00,
I007940,P00232,U0191,share,2023-02-04 05:16:00,
I007941,P02208,U0158,like,2023-05-15 15:47:00,angry
I007942,P00103,U0768,comment,2023-09-13 01:37:00,
I007943,P01890,U0530,share,2023-11-26 11:28:00,
I007944,P00791,U0420,share,2023-12-22 09:10:00,
I007945,P01125,U0183,report,2023-12-13 09:43:00,
I007946,P00249,U0177,like,2023-07-17 19:56:00,care
I007947,P01305,U0678,report,2023-05-30 12:25:00,angry
I007948,P02485,U0641,comment,2023-03-09 00:30:00,
I007949,P02342,U0471,comment,2023-03-18 04:50:00,
I007950,P99999,U0718,save,2023-03-01 23:59:00,
I007951,P01793,U0027,comment,2023-09-18 13:44:00,
I007952,P00853,U0310,save,2023-05-22 11:14:00,
I007953,P01801,U0369,save,2023-01-24 17:11:00,
I007954,P00084,U0705,share,2023-04-13 16:46:00,
I007955,P01595,U0718,comment,2023-11-01 16:02:00,
I007956,P02282,U0311,comment,2023-05-23 00:59:00,
I007957,P01847,U0530,comment,2023-04-13 13:44:00,
I007958,P01551,U0566,share,2023-05-22 19:57:00,
I007959,P00446,U0702,report,2023-12-14 09:51:00,angry
I007960,P02456,U0057,share,2023-05-16 09:29:00,
I007961,P00336,U0355,save,2023-05-01 15:40:00,
I007962,P00683,U0411,report,2023-11-23 00:53:00,angry
I007963,P00087,U0553,save,2023-03-08 07:43:00,
I007964,P00601,U0012,comment,2023-12-16 00:00:00,
I007965,P02434,U0484,report,2023-10-02 00:26:00,angry
I007966,P02263,U0143,share,2023-11-17 08:27:00,
I007967,P01285,U0208,comment,2023-01-03 19:09:00,
I007968,P00742,U0175,save,2023-03-03 04:32:00,
I007969,P00424,U0409,share,2023-11-16 00:13:00,
I007970,P02198,U0223,comment,2023-03-31 22:57:00,
I007971,P00933,U0171,share,2023-09-11 04:14:00,
I007972,P01062,U0142,report,2023-05-18 02:57:00,
I007973,P00238,U0529,like,2023-04-20 17:33:00,wow
I007974,P02226,U0599,save,2023-11-28 19:17:00,
I007975,P00684,U0687,comment,2023-03-26 06:43:00,
I007976,P00520,U0181,report,2023-09-15 23:19:00,
I007977,P01619,U0123,report,2023-11-05 18:36:00,angry
I007978,P00333,U0047,save,2023-09-18 22:06:00,
I007979,P01639,U0202,comment,2023-03-17 03:15:00,
I007980,P01828,U0771,comment,2023-12-21 10:45:00,
I007981,P00331,U0798,share,2023-05-14 11:42:00,
I007982,P01237,U0264,report,2023-08-17 04:09:00,
I007983,P00115,U0732,save,2023-01-27 08:33:00,
I007984,P02017,U0270,comment,2023-05-11 05:58:00,
I007985,P01406,U0629,like,2023-12-16 14:12:00,love
I007986,P02014,U0260,like,2023-09-21 11:41:00,angry
I007987,P00869,U0449,like,2023-05-18 07:09:00,
I007988,P00214,U0410,save,2023-12-04 00:53:00,
I007989,P01010,U0003,comment,2023-11-24 14:31:00,
I007990,P01781,U0765,share,2023-12-07 12:30:00,
I007991,P02080,U0365,report,2023-10-25 16:28:00,
I007992,P00384,U0745,comment,2023-06-12 14:53:00,
I007993,P00927,U0239,comment,2023-06-20 07:32:00,
I007994,P02044,U0785,comment,2023-10-29 01:11:00,
I007995,P02188,U0741,like,2023-10-31 09:50:00,wow
I007996,P01790,U0609,report,2023-05-29 21:53:00,
I007997,P01556,U0781,report,2023-02-23 19:10:00,
I007998,P02149,U0123,like,2023-03-20 23:43:00,sad
I007999,P02481,U0648,save,2023-07-25 04:17:00,
I008000,P00148,U9999,save,22-10-2023 00:00,
I008001,P01447,U0163,comment,2023-03-23 08:42:00,
I008002,P01862,U0336,report,2023-08-07 03:55:00,
I008003,P01006,U0458,report,2023-03-19 01:05:00,
I008004,P00094,U0066,share,2023-02-27 14:20:00,
I008005,P01364,U0711,share,2023-07-20 14:29:00,
I008006,P01966,U0254,report,2023-07-08 03:02:00,
I008007,P01857,U0733,save,2023-06-05 09:16:00,
I008008,P02481,U0521,report,2023-10-16 01:50:00,
I008009,P00510,U0718,report,2023-07-24 15:40:00,
I008010,P02128,U0757,comment,2023-12-31 16:03:00,
I008011,P00075,U0170,comment,2023-05-27 18:54:00,
I008012,P00898,U0691,like,2023-12-13 23:00:00,angry
I008013,P00879,U0230,save,2023-06-04 03:57:00,
I008014,P01966,U0124,like,2023-06-13 22:20:00,
I008015,P00803,U0632,comment,2023-11-17 06:03:00,
I008016,P02088,U0011,comment,2023-04-08 11:17:00,
I008017,P00432,U0256,like,2023-08-14 23:14:00,love
I008018,P02340,U0379,share,2023-12-22 00:50:00,
I008019,P02257,U0528,like,2023-11-17 23:34:00,
I008020,P02217,U0511,save,2023-12-26 11:36:00,
I008021,P01895,U0234,save,2023-03-12 22:11:00,
I008022,P00546,U0493,save,2023-09-26 01:39:00,
I008023,P00587,U0535,save,2023-05-01 22:42:00,
I008024,P02210,U0406,like,2023-04-18 18:06:00,sad
I008025,P00732,U0032,report,2023-05-22 13:53:00,angry
I008026,P02302,U0425,comment,2023-04-11 01:49:00,
I008027,P02224,U0066,save,2023-07-18 18:04:00,
I008028,P01055,U0559,report,2023-07-21 15:02:00,angry
I008029,P01556,U0716,report,2023-11-10 17:47:00,
I008030,P01051,U0280,like,2023-05-21 18:04:00,angry
I008031,P01438,U0084,share,2023-01-22 03:21:00,
I008032,P00682,U0451,report,2023-03-31 10:21:00,
I008033,P00937,U0016,like,2023-02-22 16:47:00,angry
I008034,P02025,U0139,comment,2023-06-22 16:19:00,
I008035,P00919,U0017,report,2023-03-09 05:41:00,
I008036,P00737,U0497,like,2023-12-20 11:10:00,care
I008037,P01409,U0173,comment,2023-09-07 23:59:00,
I008038,P00989,U0071,comment,2023-03-03 22:17:00,
I008039,P01177,U0070,comment,2023-07-17 12:55:00,
I008040,P02221,U0163,share,2023-08-02 14:28:00,
I008041,P02387,U0450,report,2023-03-09 14:28:00,
I008042,P00449,U0670,share,2023-10-20 16:44:00,
I008043,P01669,U0028,share,2023-06-30 06:44:00,
I008044,P01615,U0749,report,2023-06-19 20:58:00,
I008045,P01174,U0778,save,2023-02-01 19:24:00,
I008046,P00952,U0266,report,2023-12-20 20:34:00,angry
I008047,P02440,U0517,share,2023-09-08 03:27:00,
I008048,P01641,U0163,like,2023-11-11 04:36:00,
I008049,P02038,U0492,like,2023-04-09 12:49:00,wow
I008050,P00989,U0775,save,2023-11-02 00:58:00,
I008051,P00264,U0088,report,2023-01-07 00:02:00,
I008052,P01929,U0554,save,2023-05-02 03:53:00,
I008053,P00641,U0751,share,2023-07-29 06:30:00,
I008054,P00290,U0601,like,2023-10-04 15:43:00,love
I008055,P00752,U0191,save,2023-06-12 01:46:00,
I008056,P00363,U0640,comment,2023-04-12 07:39:00,
I008057,P00660,U0487,share,2023-05-13 20:18:00,
I008058,P01086,U0676,share,2023-12-22 11:46:00,
I008059,P01160,U0494,report,2023-03-24 14:33:00,
I008060,P02457,U0179,report,2023-05-29 09:51:00,
I008061,P01883,U0078,report,2023-08-22 09:01:00,angry
I008062,P01606,U0572,save,2023-07-18 14:36:00,
I008063,P01069,U0129,report,2023-01-03 21:49:00,
I008064,P00495,U0224,save,2023-08-30 13:38:00,
I008065,P00678,U0196,save,2023-08-20 12:05:00,
I008066,P00537,U0325,like,2023-11-06 06:58:00,angry
I008067,P02017,U0531,save,2023-09-10 18:01:00,
I008068,P00287,U0182,like,2023-09-14 02:11:00,love
I008069,P01663,U0223,save,2023-06-11 22:50:00,
I008070,P00458,U0375,like,2023-08-11 15:04:00,love
I008071,P01593,U0176,like,2023-03-29 22:20:00,angry
I008072,P00819,U0197,save,2023-06-12 13:08:00,
I008073,P01181,U0298,comment,2023-04-28 15:43:00,
I008074,P02217,U0189,like,2023-09-14 08:01:00,
I008075,P00688,U0364,like,2023-12-23 04:03:00,wow
I008076,P01006,U0191,save,2023-01-24 18:04:00,
I008077,P00642,U0513,share,2023-11-29 03:09:00,
I008078,P01973,U0633,report,2023-07-23 21:26:00,
I008079,P01911,U0526,like,2023-04-16 00:12:00,sad
I008080,P00695,U0612,save,2023-05-17 01:39:00,
I008081,P00885,U0487,report,2023-06-29 02:13:00,
I008082,P01704,U0699,like,2023-10-01 08:33:00,wow
I008083,P00417,U0731,report,2023-11-01 23:24:00,
I008084,P02308,U0630,share,2023-02-21 17:18:00,
I008085,P00280,U0639,share,2023-03-20 00:32:00,
I008086,P01748,U0359,like,2023-05-08 16:21:00,angry
I008087,P01075,U0041,share,2023-07-11 12:34:00,
I008088,P01422,U0650,share,2023-10-25 06:44:00,
I008089,P00224,U0102,comment,2023-01-25 14:23:00,
I008090,P02248,U0464,report,2023-12-29 19:39:00,
I008091,P00675,U0143,share,2023-06-23 15:50:00,
I008092,P00194,U0132,comment,2023-03-31 10:39:00,
I008093,P00482,U0678,comment,2023-03-22 05:30:00,
I008094,P01528,U0276,save,2023-05-27 21:49:00,
I008095,P01499,U0323,like,2023-11-17 00:15:00,sad
I008096,P02362,U0325,share,2023-10-07 04:21:00,
I008097,P01753,U0481,save,2023-08-14 04:15:00,
I008098,P01537,U0453,comment,2023-12-08 15:33:00,
I008099,P02309,U0012,like,2023-08-16 10:57:00,sad
I008100,P99999,U0207,like,06-10-2023 00:00,sad
I008101,P01746,U0186,share,2023-07-27 15:39:00,
I008102,P00054,U0624,like,2023-12-22 18:53:00,sad
I008103,P00855,U0478,like,2023-03-11 05:39:00,sad
I008104,P01599,U0281,report,2023-09-30 00:13:00,
I008105,P00283,U0293,share,2023-11-21 21:49:00,
I008106,P01244,U0257,comment,2023-01-13 21:45:00,
I008107,P02438,U0082,share,2023-11-10 11:24:00,
I008108,P00080,U0682,share,2023-06-16 23:33:00,
I008109,P02296,U0308,save,2023-02-06 20:17:00,
I008110,P00736,U0130,share,2023-10-03 07:53:00,
I008111,P01645,U0035,save,2023-12-30 04:08:00,
I008112,P00959,U0366,report,2023-02-02 02:42:00,angry
I008113,P01230,U0524,report,2023-11-21 12:12:00,
I008114,P00994,U0554,share,2023-01-24 11:34:00,
I008115,P01605,U0035,share,2023-08-31 00:42:00,
I008116,P00938,U0346,report,2023-12-10 22:06:00,
I008117,P01535,U0621,comment,2023-04-09 02:28:00,
I008118,P01729,U0068,share,2023-01-18 17:43:00,
I008119,P01338,U0407,share,2023-04-13 20:04:00,
I008120,P01831,U0699,comment,2023-10-30 12:06:00,
I008121,P01728,U0344,save,2023-01-26 16:34:00,
I008122,P02480,U0499,share,2023-07-04 10:32:00,
I008123,P00797,U0485,report,2023-10-30 19:42:00,
I008124,P02208,U0524,report,2023-02-11 13:45:00,angry
I008125,P02110,U0651,share,2023-01-23 19:25:00,
I008126,P00320,U0108,save,2023-10-22 17:48:00,
I008127,P02268,U0457,report,2023-05-27 20:19:00,angry
I008128,P00796,U0186,report,2023-02-12 15:40:00,
I008129,P02085,U0784,report,2023-06-15 09:20:00,
I008130,P01169,U0489,report,2023-12-16 14:01:00,angry
I008131,P00163,U0534,share,2023-11-23 10:47:00,
I008132,P02262,U0739,share,2023-09-17 21:12:00,
I008133,P02214,U0383,comment,2023-08-01 09:48:00,
I008134,P00683,U0478,like,2023-12-28 11:19:00,like
I008135,P01318,U0437,report,2023-07-06 04:30:00,
I008136,P00210,U0087,report,2023-11-25 11:52:00,angry
I008137,P00663,U0400,save,2023-07-25 19:36:00,
I008138,P00333,U0553,report,2023-01-30 11:08:00,
I008139,P02408,U0154,share,2023-01-14 01:35:00,
I008140,P01044,U0408,share,2023-05-02 03:27:00,
I008141,P01676,U0041,share,2023-07-24 21:25:00,
I008142,P02311,U0798,report,2023-04-13 05:15:00,angry
I008143,P01372,U0337,save,2023-12-22 17:13:00,
I008144,P02133,U0207,like,2023-04-26 07:41:00,wow
I008145,P02382,U0255,share,2023-11-30 04:22:00,
I008146,P02094,U0333,save,2023-10-23 21:10:00,
I008147,P00713,U0764,report,2023-01-05 12:27:00,
I008148,P01319,U0213,report,2023-05-13 15:39:00,angry
I008149,P00360,U0036,comment,2023-10-18 00:01:00,
I008150,P02200,U0085,comment,2023-01-01 01:01:00,
I008151,P00688,U0766,like,2023-08-03 12:26:00,sad
I008152,P02297,U0014,report,2023-09-18 22:32:00,
I008153,P01052,U0316,save,2023-12-22 19:58:00,
I008154,P00285,U0401,report,2023-03-15 15:44:00,angry
I008155,P01696,U0354,save,2023-01-02 04:55:00,
I008156,P01209,U0783,like,2023-03-24 11:03:00,love
I008157,P00546,U0588,share,2023-03-01 11:12:00,
I008158,P00831,U0468,comment,2023-06-17 18:57:00,
I008159,P01971,U0075,report,2023-10-31 14:55:00,
I008160,P01616,U0120,comment,2023-07-12 05:18:00,
I008161,P02483,U0771,like,2023-04-08 06:33:00,like
I008162,P00199,U0783,like,2023-08-31 21:02:00,sad
I008163,P01889,U0773,like,2023-05-31 09:25:00,angry
I008164,P00906,U0304,save,2023-10-14 12:16:00,
I008165,P00480,U0500,save,2023-06-15 00:29:00,
I008166,P00829,U0098,like,2023-03-09 06:14:00,
I008167,P01307,U0699,report,2023-04-26 08:38:00,
I008168,P01546,U0178,like,2023-02-22 15:18:00,care
I008169,P00123,U0772,share,2023-11-23 07:28:00,
I008170,P00429,U0306,save,2023-02-24 12:17:00,
I008171,P01673,U0712,save,2023-07-16 16:43:00,
I008172,P02293,U0192,report,2023-04-08 19:45:00,angry
I008173,P00790,U0664,report,2023-03-08 14:33:00,
I008174,P00132,U0164,save,2023-09-27 09:44:00,
I008175,P01693,U0221,share,2023-07-04 11:58:00,
I008176,P00069,U0070,save,2023-03-14 02:42:00,
I008177,P02322,U0083,save,2023-05-15 21:37:00,
I008178,P01426,U0133,share,2023-06-14 06:56:00,
I008179,P02363,U0375,save,2023-05-02 00:05:00,
I008180,P01588,U0374,report,2023-05-20 18:46:00,
I008181,P00238,U0345,share,2023-11-16 09:16:00,
I008182,P02407,U0582,comment,2023-02-21 08:20:00,
I008183,P00289,U0005,comment,2023-03-12 01:40:00,
I008184,P02066,U0559,report,2023-12-08 15:00:00,angry
I008185,P00299,U0253,share,2023-11-22 13:01:00,
I008186,P00539,U0069,like,2023-03-14 03:51:00,like
I008187,P01173,U0418,report,2023-10-05 15:38:00,angry
I008188,P01449,U0148,like,2023-02-11 01:57:00,angry
I008189,P01165,U0565,comment,2023-08-09 10:19:00,
I008190,P01422,U0694,save,2023-06-19 22:27:00,
I008191,P01572,U0146,like,2023-04-04 05:39:00,care
I008192,P01320,U0273,like,2023-05-26 03:29:00,like
I008193,P01423,U0392,comment,2023-09-12 06:38:00,
I008194,P00887,U0715,save,2023-11-27 13:48:00,
I008195,P00135,U0477,save,2023-01-05 12:16:00,
I008196,P02018,U0146,save,2023-05-04 10:48:00,
I008197,P00770,U0576,share,2023-11-20 18:42:00,
I008198,P00339,U0474,like,2023-07-06 20:08:00,wow
I008199,P01904,U0495,save,2023-01-12 01:19:00,
I008200,P00801,U9999,like,24-12-2023 00:00,care
I008201,P01830,U0401,comment,2023-03-08 14:56:00,
I008202,P00697,U0371,comment,2023-06-25 06:34:00,
I008203,P01885,U0748,comment,2023-06-07 06:35:00,
I008204,P00639,U0714,comment,2023-07-22 05:55:00,
I008205,P01382,U0060,save,2023-08-06 06:19:00,
I008206,P00864,U0467,comment,2023-05-01 23:43:00,
I008207,P00950,U0003,report,2023-02-06 08:57:00,
I008208,P01052,U0435,like,2023-09-05 11:59:00,love
I008209,P02172,U0058,share,2023-11-05 10:47:00,
I008210,P00349,U0555,like,2023-06-11 22:10:00,love
I008211,P02396,U0507,like,2023-02-23 01:52:00,care
I008212,P00081,U0283,like,2023-05-19 06:13:00,wow
I008213,P00178,U0598,save,2023-10-04 01:52:00,
I008214,P02407,U0248,save,2023-05-11 01:42:00,
I008215,P01675,U0714,save,2023-01-11 01:46:00,
I008216,P01970,U0414,save,2023-09-15 09:42:00,
I008217,P01607,U0383,share,2023-06-17 16:42:00,
I008218,P00637,U0167,report,2023-06-29 05:54:00,
I008219,P01802,U0400,share,2023-09-25 11:29:00,
I008220,P01501,U0710,comment,2023-08-11 09:19:00,
I008221,P02382,U0180,like,2023-09-11 15:21:00,like
I008222,P02470,U0216,report,2023-03-16 11:08:00,
I008223,P01808,U0320,comment,2023-11-09 08:08:00,
I008224,P00709,U0093,save,2023-08-06 12:03:00,
I008225,P01456,U0179,like,2023-04-08 16:50:00,wow
I008226,P02495,U0561,share,2023-08-19 02:44:00,
I008227,P00744,U0765,comment,2023-01-12 23:58:00,
I008228,P01304,U0468,comment,2023-09-13 14:39:00,
I008229,P00493,U0182,save,2023-05-10 01:18:00,
I008230,P01006,U0530,report,2023-07-16 22:13:00,
I008231,P00601,U0773,report,2023-04-28 02:58:00,
I008232,P01385,U0655,report,2023-06-29 06:13:00,angry
I008233,P00820,U0647,report,2023-06-02 15:29:00,
I008234,P00892,U0064,share,2023-08-11 10:34:00,
I008235,P02087,U0147,share,2023-08-21 13:22:00,
I008236,P01591,U0637,save,2023-10-28 02:22:00,
I008237,P02335,U0502,comment,2023-04-23 20:01:00,
I008238,P02014,U0772,like,2023-09-19 10:33:00,wow
I008239,P01278,U0653,comment,2023-03-06 18:33:00,
I008240,P01673,U0545,save,2023-08-28 13:07:00,
I008241,P00087,U0472,report,2023-06-10 00:20:00,angry
I008242,P00322,U0102,like,2023-06-27 11:23:00,like
I008243,P02023,U0307,like,2023-11-01 20:34:00,angry
I008244,P02135,U0412,like,2023-11-07 12:56:00,like
I008245,P01525,U0569,like,2023-09-28 19:01:00,sad
I008246,P00295,U0752,comment,2023-09-15 14:53:00,
I008247,P02428,U0468,comment,2023-01-05 02:46:00,
I008248,P01699,U0520,share,2023-04-20 20:07:00,
I008249,P01663,U0173,like,2023-11-28 08:11:00,sad
I008250,P99999,U0050,like,2023-07-11 20:56:00,
I008251,P00396,U0414,save,2023-11-16 15:26:00,
I008252,P00044,U0352,comment,2023-05-17 07:21:00,
I008253,P01661,U0565,like,2023-03-06 23:49:00,angry
I008254,P01219,U0728,like,2023-08-18 02:37:00,care
I008255,P00537,U0683,like,2023-05-07 05:31:00,like
I008256,P01941,U0253,share,2023-03-06 10:28:00,
I008257,P00574,U0124,like,2023-04-03 07:51:00,
I008258,P00831,U0307,like,2023-09-18 19:36:00,wow
I008259,P01679,U0730,like,2023-05-09 06:56:00,sad
I008260,P00564,U0794,share,2023-02-10 23:03:00,
I008261,P01619,U0215,report,2023-02-04 02:33:00,
I008262,P01864,U0017,save,2023-11-30 02:36:00,
I008263,P02028,U0548,share,2023-04-18 11:01:00,
I008264,P01233,U0303,like,2023-07-05 19:12:00,angry
I008265,P00437,U0228,share,2023-02-18 04:22:00,
I008266,P01816,U0004,comment,2023-10-23 18:31:00,
I008267,P01049,U0106,like,2023-05-01 11:41:00,wow
I008268,P01140,U0710,report,2023-01-04 14:57:00,angry
I008269,P01042,U0770,save,2023-09-05 03:41:00,
I008270,P01576,U0709,share,2023-03-08 20:37:00,
I008271,P00786,U0419,comment,2023-10-08 22:07:00,
I008272,P00362,U0303,save,2023-06-20 07:48:00,
I008273,P01153,U0567,report,2023-11-29 00:49:00,
I008274,P00548,U0800,save,2023-01-12 14:48:00,
I008275,P01025,U0747,share,2023-06-27 21:33:00,
I008276,P01349,U0549,comment,2023-06-04 01:11:00,
I008277,P00662,U0455,like,2023-09-05 12:43:00,love
I008278,P00393,U0568,report,2023-01-28 13:48:00,
I008279,P01987,U0130,save,2023-06-21 05:28:00,
I008280,P00787,U0770,share,2023-05-26 08:57:00,
I008281,P01438,U0126,report,2023-12-31 18:02:00,
I008282,P01803,U0501,like,2023-06-02 20:09:00,care
I008283,P00032,U0777,report,2023-10-13 06:00:00,angry
I008284,P00855,U0742,report,2023-05-22 09:12:00,
I008285,P00422,U0020,share,2023-12-16 21:33:00,
I008286,P00685,U0340,share,2023-08-16 23:22:00,
I008287,P00759,U0235,comment,2023-08-24 07:21:00,
I008288,P01058,U0580,save,2023-08-22 04:19:00,
I008289,P01718,U0533,comment,2023-11-13 16:53:00,
I008290,P00680,U0166,like,2023-06-20 07:21:00,love
I008291,P00746,U0459,report,2023-08-17 08:41:00,
I008292,P02373,U0008,share,2023-04-09 07:33:00,
I008293,P02016,U0114,like,2023-04-23 15:56:00,wow
I008294,P02163,U0506,share,2023-12-18 22:31:00,
I008295,P00576,U0167,comment,2023-04-04 02:54:00,
I008296,P00185,U0035,comment,2023-06-06 00:40:00,
I008297,P00880,U0678,like,2023-05-24 04:59:00,love
I008298,P00927,U0695,comment,2023-10-07 15:40:00,
I008299,P02266,U0309,like,2023-07-10 06:22:00,
I008300,P00223,U0129,share,19-02-2023 00:00,
I008301,P01685,U0246,report,2023-10-06 06:25:00,angry
I008302,P01702,U0580,comment,2023-05-24 20:48:00,
I008303,P01668,U0347,save,2023-09-17 12:46:00,
